target,target_index_1based,pc_index_1based_kept,pc_index_1based_full,eigenvalue,evr,evr_percent,coef,intercept,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy
t2n,39,29,29,1.8456280608235607,0.007944076254379703,0.7944076254379703,0.037310714303310615,-0.008028118714285737,0.4007164372770837,0.015660055807067974,0.12514014466616183,0.38542414259827806,0.008024431486061911,0.1860366140198427
t2n,39,80,80,0.49253109656412436,0.002119985424914227,0.21199854249142272,0.005506133371989132,-0.00802811871428572,0.4038730169064247,9.101418884804868e-05,0.009540135682897704,0.38881568639499237,-0.00951017745407623,0.11039353219898056
t2n,39,130,130,0.1079222956184087,0.00046452639301430084,0.046452639301430086,-0.014526153081104881,-0.00802811871428571,0.40386336589436117,0.0001388015773586826,0.011781408122924776,0.388943890936554,-0.010176020585113799,0.10123234983355142
t2n,39,147,147,0.050993323175666634,0.0002194888863961903,0.02194888863961903,-0.0839349653864217,-0.008028118714285768,0.4034489579604713,0.0021896824642779755,0.04679404304265672,0.3889973813361038,-0.01045389323379231,0.10288187970223461
t2n,39,83,83,0.45547229144159773,0.001960474426984242,0.1960474426984242,0.007323199711557373,-0.008028118714285723,0.4038613298064205,0.0001488832057934264,0.012201770600755987,0.3890367763717267,-0.010658567530921204,0.1060498271913636
t2n,39,100,100,0.28021897028297404,0.0012061373117931349,0.12061373117931348,0.02793152522888743,-0.008028118714285744,0.40362221390462083,0.001332504945090962,0.03650349223144217,0.38905068365648776,-0.010730826857426212,0.08155831335739414
t2n,39,73,73,0.580678617484791,0.002499395904572755,0.24993959045727548,-0.010274937380118166,-0.008028118714285715,0.40381593124048515,0.00037365964377367167,0.01933027790213436,0.3892105719277173,-0.011561758242959908,0.109789401536604
t2n,39,99,99,0.29370606768199287,0.00126418938223047,0.12641893822304698,-0.013978281223193747,-0.008028118714285711,0.4038207532864076,0.00034978602945934245,0.01870256745635608,0.38928781784972477,-0.011963323772649082,0.11095809255955431
t2n,39,74,74,0.5732858092185649,0.0024675752827218373,0.24675752827218372,0.011053382816756167,-0.008028118714285729,0.40380517396164345,0.00042691715651876905,0.020661973684009845,0.38941919762144905,-0.012646488973869108,0.09285149782042597
t2n,39,150,150,0.04610350886314025,0.00019844181922539026,0.019844181922539027,0.007613337244275122,-0.008028118714285718,0.4038881079561747,1.6287938082060194e-05,0.0040358317707841805,0.38944884465345575,-0.01280068325016881,0.10120851490898207
t2n,39,28,28,1.9355425295858428,0.00833109214960882,0.833109214960882,0.0015937554442875307,-0.008028118714285723,0.4038853457082216,2.996595167947813e-05,0.005474116520450006,0.38956528442544586,-0.013406400339859736,0.10370605166248725
t2n,39,64,64,0.7082874418610284,0.0030486583768415316,0.30486583768415315,-0.005633136378238549,-0.00802811871428572,0.40386373155592425,0.00013699100970121503,0.011704315857881458,0.38975154441346094,-0.014375697122936515,0.09180092966119421
t2n,39,38,38,1.4046655562384334,0.0060460558264808254,0.6046055826480825,-0.0013370236014082141,-0.008028118714285723,0.4038883064597093,1.53049908434566e-05,0.0039121593581444404,0.3897861072180946,-0.014555612887616753,0.11101279934956873
t2n,39,135,135,0.08574241440702901,0.00036905825867218417,0.03690582586721842,-0.016089865521876433,-0.008028118714285708,0.4038640740317841,0.00013529524421285188,0.011631648387605407,0.3898252964245814,-0.014759630564962212,0.0679610924227105
t2n,39,79,79,0.5067088423753145,0.002181010230632151,0.2181010230632151,-0.009558053210266513,-0.008028118714285723,0.40383441434055045,0.000282149551748212,0.0167973078720442,0.38992453585636694,-0.015276359409383211,0.07460444914840564
t2n,39,66,66,0.6772016658621743,0.0029148568920227165,0.29148568920227164,0.0019048287445505745,-0.008028118714285723,0.40388837278671014,1.4976553549872484e-05,0.003869955238749934,0.3899620193739001,-0.015471566198854703,0.12779791832525353
t2n,39,110,110,0.2193434475927778,0.0009441127985440527,0.09441127985440527,-0.006123848412930473,-0.008028118714285722,0.40388127223597464,5.01366743037579e-05,0.007080725549253237,0.39010252251709515,-0.016203445935889738,0.08204755583253034
t2n,39,46,46,1.1263267668504144,0.0048480113155713565,0.48480113155713567,0.006698724950176981,-0.00802811871428572,0.40382918172666743,0.0003080567227410347,0.0175515447394533,0.3901425641542302,-0.016412070774754373,0.10378967964728428
t2n,39,120,120,0.1515182600336935,0.0006521750710170109,0.06521750710170109,-0.004477668632488486,-0.00802811871428572,0.40388765797290405,1.8516157640036113e-05,0.00430304051108733,0.39049722117815017,-0.018260838678551217,-0.0030502322552260173
