target,target_index_1based,pc_index_1based_kept,pc_index_1based_full,eigenvalue,evr,evr_percent,coef,intercept,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy
A_malt_cara,4,105,105,0.2424908328388066,0.001043745328731041,0.10437453287310411,0.12588988116108132,0.035933133908571335,0.6337125267244791,0.009425206206803649,0.09708350120799837,0.585739072626663,0.053284219966023394,0.25079438879988974
A_malt_cara,4,2,2,18.993376531507604,0.08175256688886388,8.175256688886389,0.025938812175675317,0.03593313390857145,0.626663009214468,0.031341244328074835,0.17703458511848608,0.5900443982963122,0.03931588681178533,0.2080325955179504
A_malt_cara,4,120,120,0.1515182600336935,0.0006521750710170109,0.06521750710170109,-0.07666589718842433,0.0359331339085715,0.6360245126501145,0.0021841542579432716,0.04673493616068281,0.5981314612186026,0.012801427691955913,0.1236088684960074
A_malt_cara,4,1,1,33.276548823089044,0.14323115634427935,14.323115634427936,-0.014899863090014509,0.03593313390857145,0.6309257392551979,0.01811826979732123,0.1346041225123548,0.6012067850715692,0.002623865483480592,0.07930877204732932
A_malt_cara,4,88,88,0.3987069396982124,0.0017161411875693,0.17161411875693,0.017089410795484185,0.03593313390857143,0.6366293178298918,0.00028557610250334875,0.01689899708571792,0.6021616901744398,-0.0005469434253215777,0.0824537019983531
A_malt_cara,4,132,132,0.0994625974571709,0.00042811359202344425,0.042811359202344426,0.010996717869578029,0.03593313390857143,0.6367108491505004,2.9498494448110257e-05,0.005431251646524012,0.6025610005202844,-0.0018743650195747197,0.0447303230165576
A_malt_cara,4,135,135,0.08574241440702901,0.00036905825867218417,0.03690582586721842,-0.03502136604024452,0.03593313390857147,0.636638125377358,0.00025791450131196214,0.01605971672576283,0.6026319059810012,-0.002110167014848896,0.04954768840504544
A_malt_cara,4,99,99,0.29370606768199287,0.00126418938223047,0.12641893822304698,-0.010792442047639565,0.03593313390857144,0.6366935291253594,8.390083008846805e-05,0.009159739629945577,0.6027164510168928,-0.0023913648148630173,0.05024979908868126
A_malt_cara,4,118,118,0.16701208729417225,0.0007188646428988489,0.07188646428988489,0.0003259056488382551,0.03593313390857143,0.636720226513534,4.3505640867635975e-08,0.0002085800581055183,0.6030045985079807,-0.003350043145467385,0.0082062790462149
A_malt_cara,4,9,9,5.4895726777211715,0.023628587406888897,2.36285874068889,-0.0002697801094709683,0.03593313390857143,0.6367199284096444,9.798786171355545e-07,0.0009898881841560196,0.6031103115188815,-0.003701869488587528,-0.01095678058697546
