target,target_index_1based,pc_index_1based_kept,pc_index_1based_full,eigenvalue,evr,evr_percent,coef,intercept,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy
dms,36,88,88,0.3987069396982124,0.0017161411875693,0.17161411875693,-0.073260478639078,-0.0045933055771428715,0.4982141996776948,0.008498953873051884,0.09218977097841291,0.486672992835039,0.03447761949100392,0.24156260761210535
dms,36,49,49,1.0562361022533222,0.004546322369624689,0.45463223696246885,-0.010963920171684932,-0.004593305577142859,0.5002187699959139,0.0005042720657711941,0.022456002889462662,0.49110034043849277,0.01683066922107157,0.16943953964148759
dms,36,20,20,2.5174618342412147,0.01083582830322749,1.083582830322749,-0.019237692509612013,-0.004593305577142872,0.4994183610217918,0.003700334855770704,0.06083037773819074,0.49142019849509205,0.01554955815018877,0.1636175101727495
dms,36,125,125,0.13713763992531633,0.0005902770401238105,0.05902770401238105,-0.0124803484556106,-0.004593305577142865,0.5003237167088077,8.483640707646067e-05,0.009210668112393301,0.49165053500064354,0.01462648654191212,0.1490118029275215
dms,36,40,40,1.318496380950985,0.0056751606749652775,0.5675160674965277,0.015703391719050858,-0.004593305577142852,0.5000217807178549,0.0012913323898993134,0.035935113606324426,0.492748516989336,0.010220387501454153,0.15373312332051908
dms,36,39,39,1.3819623178331806,0.005948335022955433,0.5948335022955432,0.03584591195169275,-0.004593305577142863,0.4985774592319522,0.00705257384909086,0.08397960376836162,0.4928502581814448,0.009811612028851835,0.16396391677752517
dms,36,93,93,0.3431824800366267,0.0014771490791929012,0.14771490791929012,-0.09660387574281848,-0.004593305577142797,0.4971525681838618,0.012719978682556587,0.1127828829324584,0.49356117560253077,0.006952934902718422,0.18605135260789454
dms,36,65,65,0.688020226856627,0.0029614228688448502,0.296142286884485,0.0056607121220277525,-0.004593305577142863,0.5003230348188897,8.756196887427237e-05,0.009357455256346191,0.49360368703926155,0.006781861173119297,0.12703937316432257
dms,36,69,69,0.6285796789101241,0.0027055748702625,0.27055748702625004,-0.010227218988828893,-0.004593305577142865,0.5002796104661495,0.0002611244998982354,0.016159347137133136,0.49361841831920816,0.006722576393984991,0.14108183994160012
dms,36,12,12,3.702816177625989,0.015937910078093306,1.5937910078093305,-0.0031501160576052362,-0.004593305577142862,0.5003084308113732,0.00014593431883158647,0.012080327761773618,0.49362013052966314,0.006715685634337998,0.1283735932301336
dms,36,2,2,18.993376531507604,0.08175256688886388,8.175256688886389,0.010711143356481944,-0.004593305577142855,0.49817509816802263,0.008654580374274357,0.09302999717442892,0.4937255938127423,0.006291204504245029,0.14119349208474566
dms,36,82,82,0.46528172948362084,0.0020026968690204086,0.20026968690204086,0.019495690762062617,-0.004593305577142871,0.5001691966022838,0.0007023691501530926,0.02650224802074885,0.4937668528602263,0.006125115518827773,0.12394484400249213
dms,36,102,102,0.26521662980912314,0.001141563230347246,0.1141563230347246,0.017277453486742755,-0.004593305577142864,0.5002662714538095,0.00031443609259451666,0.017732345941658078,0.49376829599772987,0.006119305893465765,0.1357760136014092
