target,target_index_1based,pc_index_1based_kept,pc_index_1based_full,eigenvalue,evr,evr_percent,coef,intercept,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy
F_malt_all,16,2,2,18.993376531507604,0.08175256688886388,8.175256688886389,0.06338628323744598,0.008651284485714348,0.60222260396906,0.1730162261753091,0.41595219217514545,0.7074590276380719,0.0726037423235193,0.3020415268945651
F_malt_all,16,1,1,33.276548823089044,0.14323115634427935,14.323115634427936,-0.015600144262813302,0.008651284485714322,0.656121884225742,0.018360715051823018,0.13550171604752115,0.720626550969342,0.03776029765178257,0.31049794292482824
F_malt_all,16,121,121,0.14879044304209832,0.0006404338179177515,0.06404338179177514,0.046469146551191734,0.008651284485714285,0.661988309651876,0.0007284479287715806,0.02698977452242815,0.7300029963957727,0.012556992203650363,0.33788135482666054
F_malt_all,16,50,50,1.0296691782332121,0.004431971230985253,0.4431971230985253,0.030633652117443996,0.0086512844857143,0.6615037718524115,0.0021907324856635935,0.0468052613032278,0.73186888926413,0.007502718318797785,0.15250909293493894
F_malt_all,16,120,120,0.1515182600336935,0.0006521750710170109,0.06521750710170109,-0.1098412602469336,0.0086512844857144,0.6608557666724545,0.00414467108966543,0.06437911998206658,0.733887608866958,0.0020199413238034536,0.13770349761144937
F_malt_all,16,13,13,3.6372389055710395,0.015655647979452337,1.5655647979452336,0.10690756000677265,0.008651284485714427,0.6302497141552207,0.09425030107737142,0.30700211901120683,0.7344657797060332,0.0004468659700990196,0.2752403861078514
F_malt_all,16,110,110,0.2193434475927778,0.0009441127985440527,0.09441127985440527,-0.05123982829675635,0.008651284485714318,0.6617970849729051,0.001305671967648192,0.036134083185379605,0.7352764825371413,-0.0017609640055988862,0.09128614685851104
F_malt_all,16,60,60,0.7889342692592156,0.0033957838676834506,0.33957838676834506,0.010653165200560255,0.008651284485714299,0.6621623343450699,0.00020299821906410997,0.014247744350037297,0.7353026481318558,-0.001832262730344425,0.14541101511821355
F_malt_all,16,62,62,0.7555738382193433,0.003252191659868045,0.3252191659868045,0.015697493733270992,0.008651284485714299,0.6620897699273242,0.0004221158229572586,0.020545457477430286,0.7356852039323716,-0.0028749801547682807,0.1224126341994425
F_malt_all,16,97,97,0.3149723405638439,0.0013557251022414056,0.13557251022414055,0.011421308248895975,0.00865128448571431,0.6621987083167875,9.315329184167442e-05,0.00965159530034126,0.7365084211068139,-0.005120630357023925,0.10445456998301313
F_malt_all,16,105,105,0.2424908328388066,0.001043745328731041,0.10437453287310411,0.026465226723467832,0.008651284485714282,0.6621020385405763,0.0003850708521545565,0.019623222267356053,0.7365700569809193,-0.005288867621153326,0.15479082895922763
F_malt_all,16,16,16,2.9944844126721613,0.012889060922818947,1.2889060922818947,0.009905516686415636,0.008651284485714306,0.6620089454375886,0.0006661475083081791,0.025809833558315353,0.7372539571764751,-0.007156541779614223,0.10156245213002424
F_malt_all,16,3,3,13.545194736908474,0.05830213690097895,5.830213690097895,0.002317702043628679,0.008651284485714299,0.6621749285208501,0.00016496603790028264,0.01284391053768092,0.7373118488026648,-0.0073147185344519805,0.08871910873479406
F_malt_all,16,31,31,1.7669514553930887,0.007605431125254109,0.760543112525411,0.009264463503067191,0.008651284485714304,0.6621156924255212,0.0003438422584680634,0.018542984076673655,0.7377654879409866,-0.008554622533493372,0.10939900945496399
