target,target_index_1based,pc_index_1based_kept,pc_index_1based_full,eigenvalue,evr,evr_percent,coef,intercept,train_rmse,train_r2,train_accuracy,test_rmse,test_r2,test_accuracy
bitternes,32,2,2,18.993376531507604,0.08175256688886388,8.175256688886389,0.10739251128407298,-0.018129954937142794,0.5374146899839418,0.42991461773313744,0.6556787458299511,0.5717661015789335,0.44738230120168165,0.6717705051694035
bitternes,32,113,113,0.1983147237529515,0.0008535995530739284,0.08535995530739283,0.03743214910863709,-0.018129954937142867,0.7115757299650162,0.0005453515119644425,0.023352762405434678,0.7461823583597914,0.05880862929350428,0.24326829109351727
bitternes,32,42,42,1.255720404848894,0.005404956102503587,0.5404956102503587,-0.03943643163476855,-0.018129954937142867,0.7104044808052704,0.003832835779097765,0.061909900493362924,0.7473536830257069,0.05585142737834259,0.23659730056785164
bitternes,32,15,15,3.0995750706419116,0.013341399190889116,1.3341399190889116,-0.024048830623386388,-0.018129954937142888,0.7105166566637223,0.0035182129623723135,0.0593145257282937,0.7479883105029513,0.054247268482187194,0.23418464163384803
bitternes,32,107,107,0.23481237184582068,0.0010106951812287642,0.10106951812287643,-0.015226718144921937,-0.018129954937142877,0.7117318122713571,0.00010684781140246624,0.01033672150165733,0.749746749299671,0.04979531891493261,0.22544353184181776
bitternes,32,122,122,0.14542359022798954,0.0006259419839126821,0.06259419839126822,-0.007671295164467152,-0.018129954937142874,0.7117638613654292,1.67959389185679e-05,0.004098284875257194,0.7506520740801615,0.04749917499553302,0.22532694841148238
bitternes,32,51,51,0.9645910051163866,0.0041518573875139455,0.41518573875139453,0.009601842993972452,-0.018129954937142874,0.7117077214529366,0.00017453576993498032,0.013211198656258562,0.7511538251109472,0.04622540779392803,0.22271009211061393
bitternes,32,117,117,0.17107781921176593,0.0007363646392788439,0.0736364639278844,0.022200578225168566,-0.018129954937142867,0.7117109433450228,0.0001654833543290879,0.012864033361643702,0.751389173209174,0.04562764953532328,0.22946625189050052
bitternes,32,50,50,1.0296691782332121,0.004431971230985253,0.4431971230985253,0.07275959964936707,-0.018129954937142874,0.707952276218033,0.010698191122538225,0.10343206041909067,0.7515097921226331,0.04532121819543866,0.2250635939033839
bitternes,32,54,54,0.9190804381071087,0.00395596774843876,0.395596774843876,-0.03407864937216001,-0.018129954937142898,0.7110239269441744,0.0020948373512422735,0.04576939317101028,0.7516914012676109,0.04485974890165356,0.22901678598097577
bitternes,32,138,138,0.07647388584471335,0.00032916403554681805,0.032916403554681804,-0.04573730860786285,-0.018129954937142874,0.711658093301232,0.00031396873746081244,0.01771916300114183,0.7517860959219348,0.04461908531873704,0.21130638553505748
bitternes,32,72,72,0.595701772926808,0.002564059579202587,0.2564059579202587,-0.07761794983443233,-0.01812995493714289,0.7092587526733841,0.0070434472287279615,0.08392524786217904,0.7518279296990922,0.04451275639218122,0.24248764371333123
bitternes,32,60,60,0.7889342692592156,0.0033957838676834506,0.33957838676834506,0.03576402778953103,-0.018129954937142877,0.711064674252884,0.0019804583175401236,0.044502340584966764,0.7523151479679601,0.043273957819241704,0.20949232035778217
bitternes,32,20,20,2.5174618342412147,0.01083582830322749,1.083582830322749,-0.028876601577766788,-0.018129954937142888,0.7103021138333717,0.004119903982512274,0.06418647819060182,0.7525637540107745,0.042641544195734626,0.20769722062537863
bitternes,32,162,162,0.01963327539417405,8.450686255006269e-05,0.008450686255006268,-0.04325885222480983,-0.01812995493714288,0.711744176711775,7.210656061218401e-05,0.008491558196969364,0.7529537136770308,0.04164912884925542,0.2219870515105868
bitternes,32,22,22,2.3276533586627237,0.010018841914837696,1.0018841914837695,0.02209690260307719,-0.018129954937142888,0.710975574383898,0.0022305560719657613,0.0472287631848006,0.7530514323580084,0.04140036226976307,0.21334902090772168
bitternes,32,136,136,0.0823057492772276,0.00035426593380921706,0.0354265933809217,0.04840421928892714,-0.018129954937142895,0.7116351351714444,0.00037846755134207655,0.01945424250240478,0.7535692927082054,0.04008148440112336,0.20054832382849103
bitternes,32,38,38,1.4046655562384334,0.0060460558264808254,0.6046055826480825,0.03578965320952802,-0.018129954937142895,0.7105120334593226,0.0035311807765695535,0.059423739166849315,0.753576207547898,0.04006386767185488,0.21765568034113084
bitternes,32,5,5,9.45438705933399,0.040694207750751124,4.069420775075113,0.0031799699628680257,-0.018129954937142874,0.7117030595813977,0.00018763396311050062,0.013697954705383182,0.7538365750140772,0.03940041966600172,0.21247043309032476
bitternes,32,126,126,0.12786343418962204,0.0005503583809275011,0.0550358380927501,0.016259063788571535,-0.01812995493714286,0.7117462293406728,6.633908427322588e-05,0.008144880863061138,0.7555435134246391,0.035045256299280014,0.22763736822029143
bitternes,32,119,119,0.15928142335834425,0.0006855897999839676,0.06855897999839676,-0.08743189806932135,-0.018129954937142846,0.710918884483525,0.002389664759677723,0.0488841974433258,0.7557646668807984,0.034480274123710575,0.18969695471955142
